Index,System Time,Time Stamp,Channel,Direction,Frame ID,Type,Format,DLC,Data
00220,="12:36:48.421",0x6F5815,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00221,="12:36:48.452",0x6F58FD,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00222,="12:36:48.452",0x6F596D,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00223,="12:36:48.481",0x6F59FE,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 01 20 00 00 81 7E 50 
00224,="12:36:48.481",0x6F5A08,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00225,="12:36:48.511",0x6F5AF0,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00226,="12:36:48.511",0x6F5B6B,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00227,="12:36:48.511",0x6F5BF1,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 02 30 20 4A 92 24 49 
00228,="12:36:48.511",0x6F5BFB,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00229,="12:36:48.541",0x6F5CE4,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00230,="12:36:48.571",0x6F5D68,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00231,="12:36:48.571",0x6F5DE4,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 03 00 00 01 00 07 85 
00232,="12:36:48.571",0x6F5DEF,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00233,="12:36:48.602",0x6F5ED7,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00234,="12:36:48.602",0x6F5F66,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00235,="12:36:48.602",0x6F5F9E,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F8 01 00 00 
00236,="12:36:48.602",0x6F5FA2,ch1,Receive,0x0081,Data,Standard,0x05,x| 1D F8 01 00 00 
00237,="12:36:48.631",0x6F5FD7,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 04 78 78 00 00 D8 00 
00238,="12:36:48.631",0x6F5FE2,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00239,="12:36:48.631",0x6F6000,ch1,Receive,0x03C9,Data,Standard,0x05,x| 00 30 61 1E 64 
00240,="12:36:48.631",0x6F60CB,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00241,="12:36:48.661",0x6F6163,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00242,="12:36:48.661",0x6F61CB,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 05 00 00 00 00 00 00 
00243,="12:36:48.661",0x6F61D6,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00244,="12:36:48.691",0x6F6263,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F7 03 00 00 
00245,="12:36:48.691",0x6F6267,ch1,Receive,0x0081,Data,Standard,0x05,x| 1D F7 03 00 00 
00246,="12:36:48.691",0x6F62BE,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00247,="12:36:48.721",0x6F6361,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00248,="12:36:48.721",0x6F63BE,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 06 02 00 04 BB 02 00 
00249,="12:36:48.721",0x6F63C9,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00250,="12:36:48.751",0x6F64B1,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00251,="12:36:48.751",0x6F6528,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F2 07 00 00 
00252,="12:36:48.751",0x6F652C,ch1,Receive,0x0081,Data,Standard,0x05,x| 1D F2 07 00 00 
00253,="12:36:48.751",0x6F655D,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00254,="12:36:48.782",0x6F65B2,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 07 04 B2 06 C8 00 00 
00255,="12:36:48.782",0x6F65BC,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00256,="12:36:48.782",0x6F66A3,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F7 05 00 00 
00257,="12:36:48.782",0x6F66A8,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00258,="12:36:48.811",0x6F675C,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00259,="12:36:48.811",0x6F67A5,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 08 00 00 52 19 00 00 
00260,="12:36:48.811",0x6F67B0,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00261,="12:36:48.841",0x6F67ED,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F1 04 00 01 
00262,="12:36:48.841",0x6F67F1,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F1 00 00 00 
00263,="12:36:48.841",0x6F67F4,ch1,Receive,0x0081,Data,Standard,0x05,x| 1D F1 04 00 01 
00264,="12:36:48.841",0x6F67FC,ch1,Receive,0x0081,Data,Standard,0x05,x| 1D F1 00 00 00 
00265,="12:36:48.841",0x6F6898,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00266,="12:36:48.871",0x6F6958,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00267,="12:36:48.871",0x6F6999,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 09 10 02 1B 02 0B 00 
00268,="12:36:48.871",0x6F69A3,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00269,="12:36:48.902",0x6F6A8B,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00270,="12:36:48.902",0x6F6B55,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00271,="12:36:48.931",0x6F6B8C,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 0A 00 00 00 00 78 00 
00272,="12:36:48.931",0x6F6B97,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00273,="12:36:48.931",0x6F6C7F,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00274,="12:36:48.962",0x6F6D53,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00275,="12:36:48.962",0x6F6D77,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F9 01 00 00 
00276,="12:36:48.962",0x6F6D80,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 01 20 00 00 81 7E 50 
00277,="12:36:48.962",0x6F6D89,ch1,Receive,0x0081,Data,Standard,0x05,x| 1D F9 01 00 00 
00278,="12:36:48.962",0x6F6D95,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00279,="12:36:48.991",0x6F6E72,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00280,="12:36:49.021",0x6F6F50,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00281,="12:36:49.021",0x6F6F73,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 02 30 20 4A 92 24 49 
00282,="12:36:49.021",0x6F6F7D,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00283,="12:36:49.052",0x6F703C,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F1 06 00 01 
00284,="12:36:49.052",0x6F7040,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F2 03 00 00 
00285,="12:36:49.052",0x6F7044,ch1,Receive,0x0081,Data,Standard,0x05,x| 1D F1 06 00 01 
00286,="12:36:49.052",0x6F704B,ch1,Receive,0x0081,Data,Standard,0x05,x| 1D F2 03 00 00 
00287,="12:36:49.052",0x6F7065,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00288,="12:36:49.082",0x6F714D,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00289,="12:36:49.082",0x6F7166,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 03 00 00 01 00 07 85 
00290,="12:36:49.082",0x6F7171,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00291,="12:36:49.082",0x6F7259,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00292,="12:36:49.112",0x6F7302,ch1,Receive,0x04CA,Data,Standard,0x08,x| 00 01 01 00 00 00 00 00 
00293,="12:36:49.112",0x6F734C,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00294,="12:36:49.112",0x6F735A,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 04 78 78 00 00 D8 00 
00295,="12:36:49.112",0x6F7364,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00296,="12:36:49.141",0x6F744C,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00297,="12:36:49.171",0x6F7549,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00298,="12:36:49.171",0x6F754E,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 05 00 00 00 00 00 00 
00299,="12:36:49.171",0x6F7558,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00300,="12:36:49.171",0x6F75C7,ch1,Receive,0x04CA,Data,Standard,0x08,x| 01 01 01 00 00 00 00 00 
00301,="12:36:49.201",0x6F7640,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00302,="12:36:49.231",0x6F7740,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 06 02 00 04 BB 02 00 
00303,="12:36:49.231",0x6F7747,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00304,="12:36:49.231",0x6F774C,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00305,="12:36:49.231",0x6F7833,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00306,="12:36:49.261",0x6F788D,ch1,Receive,0x04CA,Data,Standard,0x08,x| 02 01 01 00 00 00 00 00 
00307,="12:36:49.261",0x6F7934,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 07 04 B2 06 C9 00 00 
00308,="12:36:49.261",0x6F793E,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00309,="12:36:49.261",0x6F7943,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00310,="12:36:49.291",0x6F7A26,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00311,="12:36:49.321",0x6F7B27,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 08 00 00 1A 78 00 00 
00312,="12:36:49.321",0x6F7B32,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00313,="12:36:49.321",0x6F7B42,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00314,="12:36:49.321",0x6F7B52,ch1,Receive,0x04CA,Data,Standard,0x08,x| 03 01 00 00 00 00 00 00 
00315,="12:36:49.352",0x6F7C18,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F7 05 00 00 
00316,="12:36:49.352",0x6F7C1D,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00317,="12:36:49.381",0x6F7D1A,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 09 10 02 1B 02 0B 00 
00318,="12:36:49.381",0x6F7D25,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00319,="12:36:49.381",0x6F7D3E,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00320,="12:36:49.381",0x6F7E0D,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00321,="12:36:49.412",0x6F7E17,ch1,Receive,0x04CA,Data,Standard,0x08,x| 04 01 00 00 00 00 00 00 
00322,="12:36:49.412",0x6F7F0E,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 0A 00 00 00 00 78 00 
00323,="12:36:49.412",0x6F7F18,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00324,="12:36:49.412",0x6F7F3C,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00325,="12:36:49.442",0x6F8000,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00326,="12:36:49.472",0x6F8101,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 01 20 00 00 81 7E 50 
00327,="12:36:49.472",0x6F810C,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00328,="12:36:49.472",0x6F8138,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00329,="12:36:49.501",0x6F81F4,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00330,="12:36:49.532",0x6F82F4,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 02 30 20 4A 92 24 49 
00331,="12:36:49.532",0x6F82FF,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00332,="12:36:49.532",0x6F8337,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00333,="12:36:49.532",0x6F83E7,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00334,="12:36:49.562",0x6F84E8,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 03 00 00 01 00 07 85 
00335,="12:36:49.562",0x6F84F3,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00336,="12:36:49.591",0x6F8533,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00337,="12:36:49.591",0x6F85DA,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00338,="12:36:49.621",0x6F8666,ch1,Receive,0x04CA,Data,Standard,0x08,x| 05 01 02 01 00 00 00 00 
00339,="12:36:49.621",0x6F86DB,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 04 78 78 00 00 D8 00 
00340,="12:36:49.621",0x6F86E6,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00341,="12:36:49.621",0x6F8731,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00342,="12:36:49.651",0x6F87CE,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00343,="12:36:49.681",0x6F88CF,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 05 00 00 00 00 00 00 
00344,="12:36:49.681",0x6F88D9,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00345,="12:36:49.681",0x6F88E3,ch1,Receive,0x03C9,Data,Standard,0x05,x| 00 30 61 1E 64 
00346,="12:36:49.681",0x6F892D,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00347,="12:36:49.681",0x6F89C1,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00348,="12:36:49.711",0x6F8AC2,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 06 02 00 04 BB 02 00 
00349,="12:36:49.711",0x6F8ACD,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00350,="12:36:49.741",0x6F8B2C,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00351,="12:36:49.741",0x6F8BB5,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00352,="12:36:49.771",0x6F8CB6,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 07 04 B2 06 C9 00 00 
00353,="12:36:49.771",0x6F8CC0,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00354,="12:36:49.771",0x6F8D28,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00355,="12:36:49.801",0x6F8DA8,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00356,="12:36:49.831",0x6F8EA9,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 08 00 00 19 1A 00 00 
00357,="12:36:49.831",0x6F8EB4,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00358,="12:36:49.831",0x6F8EB7,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F8 01 00 00 
00359,="12:36:49.831",0x6F8EBD,ch1,Receive,0x0081,Data,Standard,0x05,x| 1D F8 01 00 00 
00360,="12:36:49.831",0x6F8F27,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00361,="12:36:49.831",0x6F8F9B,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00362,="12:36:49.861",0x6F909C,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 09 10 02 1B 02 0B 00 
00363,="12:36:49.861",0x6F90A7,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00364,="12:36:49.892",0x6F9123,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00365,="12:36:49.892",0x6F9179,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F7 03 00 00 
00366,="12:36:49.892",0x6F917E,ch1,Receive,0x0081,Data,Standard,0x05,x| 1D F7 03 00 00 
00367,="12:36:49.892",0x6F918D,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F7 05 00 00 
00368,="12:36:49.892",0x6F9192,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00369,="12:36:49.921",0x6F9290,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 0A 00 00 00 00 78 00 
00370,="12:36:49.921",0x6F929A,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00371,="12:36:49.952",0x6F9320,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00372,="12:36:49.952",0x6F9382,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00373,="12:36:49.952",0x6F943E,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F2 07 00 00 
00374,="12:36:49.952",0x6F9443,ch1,Receive,0x0081,Data,Standard,0x05,x| 1D F2 07 00 00 
00375,="12:36:49.981",0x6F9483,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 01 20 00 00 81 7E 50 
00376,="12:36:49.981",0x6F948E,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00377,="12:36:49.981",0x6F9520,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00378,="12:36:49.981",0x6F9575,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00379,="12:36:50.012",0x6F9676,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 02 30 20 4A 92 24 49 
00380,="12:36:50.012",0x6F9681,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00381,="12:36:50.041",0x6F9704,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F1 04 00 01 
00382,="12:36:50.041",0x6F9707,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F1 00 00 00 
00383,="12:36:50.041",0x6F970B,ch1,Receive,0x0081,Data,Standard,0x05,x| 1D F1 04 00 01 
00384,="12:36:50.041",0x6F9713,ch1,Receive,0x0081,Data,Standard,0x05,x| 1D F1 00 00 00 
00385,="12:36:50.041",0x6F971C,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00386,="12:36:50.041",0x6F9769,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00387,="12:36:50.071",0x6F986A,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 03 00 00 01 00 07 84 
00388,="12:36:50.071",0x6F9875,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00389,="12:36:50.101",0x6F9918,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00390,="12:36:50.101",0x6F995C,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00391,="12:36:50.132",0x6F9A5D,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 04 78 78 00 00 D8 00 
00392,="12:36:50.132",0x6F9A68,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00393,="12:36:50.132",0x6F9B17,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00394,="12:36:50.132",0x6F9B50,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00395,="12:36:50.161",0x6F9C51,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 05 00 00 00 00 00 00 
00396,="12:36:50.161",0x6F9C5B,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00397,="12:36:50.191",0x6F9C8E,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F9 01 00 00 
00398,="12:36:50.191",0x6F9C92,ch1,Receive,0x0081,Data,Standard,0x05,x| 1D F9 01 00 00 
00399,="12:36:50.191",0x6F9D17,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00400,="12:36:50.191",0x6F9D43,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00401,="12:36:50.221",0x6F9E44,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 06 02 00 04 BB 02 00 
00402,="12:36:50.221",0x6F9E4F,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00403,="12:36:50.251",0x6F9F11,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00404,="12:36:50.251",0x6F9F36,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00405,="12:36:50.251",0x6F9F53,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F1 06 00 01 
00406,="12:36:50.251",0x6F9F57,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F2 03 00 00 
00407,="12:36:50.251",0x6F9F5A,ch1,Receive,0x0081,Data,Standard,0x05,x| 1D F1 06 00 01 
00408,="12:36:50.251",0x6F9F62,ch1,Receive,0x0081,Data,Standard,0x05,x| 1D F2 03 00 00 
00409,="12:36:50.281",0x6FA037,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 07 04 B2 06 C9 00 00 
00410,="12:36:50.281",0x6FA042,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00411,="12:36:50.281",0x6FA10E,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00412,="12:36:50.281",0x6FA12A,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00413,="12:36:50.312",0x6FA219,ch1,Receive,0x04CA,Data,Standard,0x08,x| 00 01 01 00 00 00 00 00 
00414,="12:36:50.312",0x6FA22B,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 08 00 00 78 19 00 00 
00415,="12:36:50.312",0x6FA235,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00416,="12:36:50.341",0x6FA30D,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00417,="12:36:50.341",0x6FA31D,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00418,="12:36:50.371",0x6FA41E,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 09 10 02 1B 02 0B 00 
00419,="12:36:50.371",0x6FA429,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00420,="12:36:50.402",0x6FA4DE,ch1,Receive,0x04CA,Data,Standard,0x08,x| 01 01 01 00 00 00 00 00 
00421,="12:36:50.402",0x6FA509,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00422,="12:36:50.402",0x6FA511,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00423,="12:36:50.431",0x6FA612,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 0A 00 00 00 00 78 00 
00424,="12:36:50.431",0x6FA61C,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00425,="12:36:50.431",0x6FA703,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F7 05 00 00 
00426,="12:36:50.461",0x6FA708,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00427,="12:36:50.461",0x6FA70D,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00428,="12:36:50.461",0x6FA7A3,ch1,Receive,0x04CA,Data,Standard,0x08,x| 02 01 01 00 00 00 00 00 
00429,="12:36:50.461",0x6FA805,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 01 20 00 00 81 7E 50 
00430,="12:36:50.461",0x6FA810,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00431,="12:36:50.491",0x6FA8F7,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00432,="12:36:50.491",0x6FA903,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00433,="12:36:50.521",0x6FA9F8,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 02 30 20 4A 92 24 49 
00434,="12:36:50.521",0x6FAA03,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00435,="12:36:50.521",0x6FAA68,ch1,Receive,0x04CA,Data,Standard,0x08,x| 03 01 00 00 00 00 00 00 
00436,="12:36:50.551",0x6FAAEB,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00437,="12:36:50.551",0x6FAB01,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00438,="12:36:50.581",0x6FABEC,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 03 00 00 01 00 07 85 
00439,="12:36:50.581",0x6FABF6,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
